enrl_term_cd,subj_area_name,disp_catlg_no,disp_sect_no,grd_cd,num_grd,enrl_tot,instr_nm,instr_func_cd,crs_long_ttl,subj_area_cd,crs_catlg_no,sect_no
241,SPANISH,191B    ,1     ,B- ,1,14,"SUHR, CARLOTA",01,Variable Topics in Spanish: Studies in Hispanic Culture and Civilization,SPAN   ,0191B   , 001  
241,SERBIAN/CROATIAN,103     ,1     ,A+ ,5,19,"LEJKO-LACAN, VIKTORIJA",01,"Intensive Elementary Bosnian, Serbian, Croatian",SRB CRO,0103    , 001  
241,SERBIAN/CROATIAN,103     ,1     ,A  ,4,19,"LEJKO-LACAN, VIKTORIJA",01,"Intensive Elementary Bosnian, Serbian, Croatian",SRB CRO,0103    , 001  
241,SERBIAN/CROATIAN,103     ,1     ,A- ,4,19,"LEJKO-LACAN, VIKTORIJA",01,"Intensive Elementary Bosnian, Serbian, Croatian",SRB CRO,0103    , 001  
241,SERBIAN/CROATIAN,103     ,1     ,B+ ,4,19,"LEJKO-LACAN, VIKTORIJA",01,"Intensive Elementary Bosnian, Serbian, Croatian",SRB CRO,0103    , 001  
241,SERBIAN/CROATIAN,103     ,1     ,B  ,2,19,"LEJKO-LACAN, VIKTORIJA",01,"Intensive Elementary Bosnian, Serbian, Croatian",SRB CRO,0103    , 001  
241,STATISTICS,10      ,1     ,P  ,2,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,A+ ,47,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,A  ,34,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,A- ,20,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,B+ ,12,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,B  ,4,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,B- ,4,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,C+ ,3,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,C  ,3,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,C- ,2,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,D+ ,2,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,1     ,F  ,5,138,"WANG, BINGLING",01,Introduction to Statistical Reasoning,STATS  ,0010    , 001  
241,STATISTICS,10      ,3     ,P  ,1,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,A+ ,59,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,A  ,27,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,A- ,14,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,B+ ,10,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,B  ,4,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,B- ,2,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,C+ ,2,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,C  ,3,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,D+ ,1,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,10      ,3     ,F  ,4,127,"ALMOHALWAS, AKRAM M",03,Introduction to Statistical Reasoning,STATS  ,0010    , 003  
241,STATISTICS,13      ,1     ,P  ,1,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,A  ,20,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,A- ,13,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,B+ ,12,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,B  ,6,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,B- ,8,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,C+ ,2,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,C  ,2,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,C- ,1,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,D  ,3,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,D- ,2,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,1     ,F  ,2,72,"WU, GUANI",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 001  
241,STATISTICS,13      ,2     ,A+ ,43,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,A  ,42,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,I  ,2,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,A- ,3,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,B+ ,5,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,B  ,4,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,B- ,3,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,C+ ,2,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,C  ,2,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,D  ,2,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,F  ,1,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,13      ,2     ,I  ,2,107,"PAIK SCHOENBERG, FREDERIC ROLAND",01,Introduction to Statistical Methods for Life and Health Sciences,STATS  ,0013    , 002  
241,STATISTICS,20      ,1     ,A+ ,4,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,20      ,1     ,P  ,1,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,20      ,1     ,A  ,45,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,20      ,1     ,A- ,6,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,20      ,1     ,B+ ,4,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,20      ,1     ,B  ,4,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,20      ,1     ,B- ,6,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,20      ,1     ,C  ,1,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,20      ,1     ,C- ,1,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,20      ,1     ,F  ,1,73,"TSIANG, MICHAEL",01,Introduction to Statistical Programming with R,STATS  ,0020    , 001  
241,STATISTICS,100A    ,1     ,A  ,112,116,"WU, YINGNIAN",01,Introduction to Probability,STATS  ,0100A   , 001  
241,STATISTICS,100A    ,1     ,A- ,1,116,"WU, YINGNIAN",01,Introduction to Probability,STATS  ,0100A   , 001  
241,STATISTICS,100A    ,1     ,I  ,1,116,"WU, YINGNIAN",01,Introduction to Probability,STATS  ,0100A   , 001  
241,STATISTICS,100A    ,1     ,B+ ,2,116,"WU, YINGNIAN",01,Introduction to Probability,STATS  ,0100A   , 001  
241,STATISTICS,100A    ,1     ,I  ,1,116,"WU, YINGNIAN",01,Introduction to Probability,STATS  ,0100A   , 001  
241,STATISTICS,100B    ,2     ,A  ,7,28,"CHRISTOU, NICOLAS",01,Introduction to Mathematical Statistics,STATS  ,0100B   , 002  
241,STATISTICS,100B    ,2     ,A- ,6,28,"CHRISTOU, NICOLAS",01,Introduction to Mathematical Statistics,STATS  ,0100B   , 002  
241,STATISTICS,100B    ,2     ,B+ ,10,28,"CHRISTOU, NICOLAS",01,Introduction to Mathematical Statistics,STATS  ,0100B   , 002  
241,STATISTICS,100B    ,2     ,B  ,2,28,"CHRISTOU, NICOLAS",01,Introduction to Mathematical Statistics,STATS  ,0100B   , 002  
241,STATISTICS,100B    ,2     ,B- ,2,28,"CHRISTOU, NICOLAS",01,Introduction to Mathematical Statistics,STATS  ,0100B   , 002  
241,STATISTICS,100B    ,2     ,F  ,1,28,"CHRISTOU, NICOLAS",01,Introduction to Mathematical Statistics,STATS  ,0100B   , 002  
241,STATISTICS,100C    ,1     ,A  ,5,20,"CHRISTOU, NICOLAS",01,Linear Models,STATS  ,0100C   , 001  
241,STATISTICS,100C    ,1     ,A- ,4,20,"CHRISTOU, NICOLAS",01,Linear Models,STATS  ,0100C   , 001  
241,STATISTICS,100C    ,1     ,B+ ,4,20,"CHRISTOU, NICOLAS",01,Linear Models,STATS  ,0100C   , 001  
241,STATISTICS,100C    ,1     ,B  ,4,20,"CHRISTOU, NICOLAS",01,Linear Models,STATS  ,0100C   , 001  
241,STATISTICS,100C    ,1     ,F  ,3,20,"CHRISTOU, NICOLAS",01,Linear Models,STATS  ,0100C   , 001  
241,STATISTICS,101A    ,1     ,A+ ,18,56,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 001  
241,STATISTICS,101A    ,1     ,A  ,20,56,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 001  
241,STATISTICS,101A    ,1     ,A- ,9,56,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 001  
241,STATISTICS,101A    ,1     ,B+ ,3,56,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 001  
241,STATISTICS,101A    ,1     ,B  ,3,56,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 001  
241,STATISTICS,101A    ,1     ,B- ,1,56,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 001  
241,STATISTICS,101A    ,1     ,C+ ,1,56,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 001  
241,STATISTICS,101A    ,1     ,C  ,1,56,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 001  
241,STATISTICS,101A    ,2     ,A+ ,8,32,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 002  
241,STATISTICS,101A    ,2     ,A  ,8,32,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 002  
241,STATISTICS,101A    ,2     ,A- ,3,32,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 002  
241,STATISTICS,101A    ,2     ,B+ ,1,32,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 002  
241,STATISTICS,101A    ,2     ,B  ,9,32,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 002  
241,STATISTICS,101A    ,2     ,B- ,1,32,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 002  
241,STATISTICS,101A    ,2     ,C+ ,1,32,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 002  
241,STATISTICS,101A    ,2     ,D  ,1,32,"CHA, MARIA",01,Introduction to Data Analysis and Regression,STATS  ,0101A   , 002  
241,STATISTICS,101B    ,1     ,A+ ,16,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,A  ,15,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,A- ,12,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,I  ,3,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,B+ ,13,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,B  ,11,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,B- ,3,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,C+ ,3,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,C  ,2,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,C- ,2,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,D+ ,1,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,D- ,1,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,F  ,3,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101B    ,1     ,I  ,3,82,"ALMOHALWAS, AKRAM M",01,Introduction to Design and Analysis of Experiment,STATS  ,0101B   , 001  
241,STATISTICS,101C    ,1     ,A+ ,21,69,"CHEN, MILES SATORI",01,Introduction to Statistical Models and Data Mining,STATS  ,0101C   , 001  
241,STATISTICS,101C    ,1     ,A  ,44,69,"CHEN, MILES SATORI",01,Introduction to Statistical Models and Data Mining,STATS  ,0101C   , 001  
241,STATISTICS,101C    ,1     ,A- ,4,69,"CHEN, MILES SATORI",01,Introduction to Statistical Models and Data Mining,STATS  ,0101C   , 001  
241,STATISTICS,102A    ,1     ,A+ ,4,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,A  ,31,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,A- ,6,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,I  ,1,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,B+ ,9,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,B  ,5,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,B- ,4,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,C+ ,2,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,C  ,2,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,C- ,1,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,D- ,1,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,F  ,1,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,1     ,I  ,1,66,"CHEN, MILES SATORI",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 001  
241,STATISTICS,102A    ,2     ,A+ ,8,31,"MAIERHOFER, THOMAS JOHANNES",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 002  
241,STATISTICS,102A    ,2     ,A  ,6,31,"MAIERHOFER, THOMAS JOHANNES",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 002  
241,STATISTICS,102A    ,2     ,A- ,3,31,"MAIERHOFER, THOMAS JOHANNES",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 002  
241,STATISTICS,102A    ,2     ,B+ ,4,31,"MAIERHOFER, THOMAS JOHANNES",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 002  
241,STATISTICS,102A    ,2     ,B  ,3,31,"MAIERHOFER, THOMAS JOHANNES",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 002  
241,STATISTICS,102A    ,2     ,B- ,4,31,"MAIERHOFER, THOMAS JOHANNES",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 002  
241,STATISTICS,102A    ,2     ,C+ ,2,31,"MAIERHOFER, THOMAS JOHANNES",01,Introduction to Computational Statistics with R,STATS  ,0102A   , 002  
241,STATISTICS,102B    ,1     ,A+ ,5,49,"TSIANG, MICHAEL",01,Introduction to Computation and Optimization for Statistics,STATS  ,0102B   , 001  
241,STATISTICS,102B    ,1     ,A  ,33,49,"TSIANG, MICHAEL",01,Introduction to Computation and Optimization for Statistics,STATS  ,0102B   , 001  
241,STATISTICS,102B    ,1     ,A- ,6,49,"TSIANG, MICHAEL",01,Introduction to Computation and Optimization for Statistics,STATS  ,0102B   , 001  
241,STATISTICS,102B    ,1     ,B+ ,3,49,"TSIANG, MICHAEL",01,Introduction to Computation and Optimization for Statistics,STATS  ,0102B   , 001  
241,STATISTICS,102B    ,1     ,B  ,2,49,"TSIANG, MICHAEL",01,Introduction to Computation and Optimization for Statistics,STATS  ,0102B   , 001  
241,STATISTICS,102C    ,1     ,A  ,12,35,"WU, GUANI",01,Introduction to Monte Carlo Methods,STATS  ,0102C   , 001  
241,STATISTICS,102C    ,1     ,A- ,1,35,"WU, GUANI",01,Introduction to Monte Carlo Methods,STATS  ,0102C   , 001  
241,STATISTICS,102C    ,1     ,B+ ,3,35,"WU, GUANI",01,Introduction to Monte Carlo Methods,STATS  ,0102C   , 001  
241,STATISTICS,102C    ,1     ,B  ,5,35,"WU, GUANI",01,Introduction to Monte Carlo Methods,STATS  ,0102C   , 001  
241,STATISTICS,102C    ,1     ,B- ,5,35,"WU, GUANI",01,Introduction to Monte Carlo Methods,STATS  ,0102C   , 001  
241,STATISTICS,102C    ,1     ,C+ ,3,35,"WU, GUANI",01,Introduction to Monte Carlo Methods,STATS  ,0102C   , 001  
241,STATISTICS,102C    ,1     ,C- ,5,35,"WU, GUANI",01,Introduction to Monte Carlo Methods,STATS  ,0102C   , 001  
241,STATISTICS,102C    ,1     ,D  ,1,35,"WU, GUANI",01,Introduction to Monte Carlo Methods,STATS  ,0102C   , 001  
241,THEATER,30      ,1     ,A+ ,1,11,"HURLEY, PATRICK",01,Dramatic Writing,THEATER,0030    , 001  
241,THEATER,30      ,1     ,A  ,10,11,"HURLEY, PATRICK",01,Dramatic Writing,THEATER,0030    , 001  
241,THEATER,50      ,1     ,A+ ,22,36,"DANIEL, PERRY MCBAIN",01,Theater Production,THEATER,0050    , 001  
241,THEATER,50      ,1     ,A  ,7,36,"DANIEL, PERRY MCBAIN",01,Theater Production,THEATER,0050    , 001  
241,THEATER,50      ,1     ,A- ,6,36,"DANIEL, PERRY MCBAIN",01,Theater Production,THEATER,0050    , 001  
241,THEATER,50      ,1     ,B+ ,1,36,"DANIEL, PERRY MCBAIN",01,Theater Production,THEATER,0050    , 001  
241,THEATER,50      ,1     ,A+ ,22,36,"MULLICK, VIKAS ADAM",01,Theater Production,THEATER,0050    , 001  
241,THEATER,50      ,1     ,A  ,7,36,"MULLICK, VIKAS ADAM",01,Theater Production,THEATER,0050    , 001  
241,THEATER,50      ,1     ,A- ,6,36,"MULLICK, VIKAS ADAM",01,Theater Production,THEATER,0050    , 001  
241,THEATER,50      ,1     ,B+ ,1,36,"MULLICK, VIKAS ADAM",01,Theater Production,THEATER,0050    , 001  
241,THEATER,50      ,4     ,A+ ,1,11,"VACCHIANO, JESSICA LYNN",01,Theater Production,THEATER,0050    , 004  
241,THEATER,50      ,4     ,A  ,8,11,"VACCHIANO, JESSICA LYNN",01,Theater Production,THEATER,0050    , 004  
241,THEATER,50      ,4     ,A- ,1,11,"VACCHIANO, JESSICA LYNN",01,Theater Production,THEATER,0050    , 004  
241,THEATER,50      ,4     ,B+ ,1,11,"VACCHIANO, JESSICA LYNN",01,Theater Production,THEATER,0050    , 004  
241,THEATER,72      ,1     ,A  ,34,36,"DANIEL, PERRY MCBAIN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 001  
241,THEATER,72      ,1     ,A- ,2,36,"DANIEL, PERRY MCBAIN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 001  
241,THEATER,72      ,1     ,A  ,34,36,"MULLICK, VIKAS ADAM",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 001  
241,THEATER,72      ,1     ,A- ,2,36,"MULLICK, VIKAS ADAM",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 001  
241,THEATER,72      ,2     ,A  ,23,27,"MILLER, LESLIE ELLEN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 002  
241,THEATER,72      ,2     ,A- ,4,27,"MILLER, LESLIE ELLEN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 002  
241,THEATER,72      ,3     ,A  ,24,30,"MILLER, LESLIE ELLEN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 003  
241,THEATER,72      ,3     ,A- ,3,30,"MILLER, LESLIE ELLEN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 003  
241,THEATER,72      ,3     ,B+ ,2,30,"MILLER, LESLIE ELLEN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 003  
241,THEATER,72      ,3     ,B  ,1,30,"MILLER, LESLIE ELLEN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 003  
241,THEATER,72      ,4     ,A+ ,3,21,"MILLER, LESLIE ELLEN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 004  
241,THEATER,72      ,4     ,A  ,16,21,"MILLER, LESLIE ELLEN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 004  
241,THEATER,72      ,4     ,A- ,2,21,"MILLER, LESLIE ELLEN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 004  
241,THEATER,72      ,5     ,A+ ,3,14,"JAEGER, ALEXANDER THOMAS",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 005  
241,THEATER,72      ,5     ,A  ,8,14,"JAEGER, ALEXANDER THOMAS",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 005  
241,THEATER,72      ,5     ,B+ ,1,14,"JAEGER, ALEXANDER THOMAS",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 005  
241,THEATER,72      ,5     ,B  ,1,14,"JAEGER, ALEXANDER THOMAS",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 005  
241,THEATER,72      ,5     ,C  ,1,14,"JAEGER, ALEXANDER THOMAS",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 005  
241,THEATER,72      ,6     ,A+ ,13,19,"RUBIN KEND, SHOSHANA",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 006  
241,THEATER,72      ,6     ,A  ,3,19,"RUBIN KEND, SHOSHANA",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 006  
241,THEATER,72      ,6     ,B+ ,2,19,"RUBIN KEND, SHOSHANA",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 006  
241,THEATER,72      ,6     ,B  ,1,19,"RUBIN KEND, SHOSHANA",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 006  
241,THEATER,72      ,7     ,A+ ,7,13,"WONG-WESTBROOKE, RACHEL",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 007  
241,THEATER,72      ,7     ,A  ,3,13,"WONG-WESTBROOKE, RACHEL",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 007  
241,THEATER,72      ,7     ,A- ,3,13,"WONG-WESTBROOKE, RACHEL",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 007  
241,THEATER,72      ,12    ,A  ,7,11,"VACCHIANO, JESSICA LYNN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 012  
241,THEATER,72      ,12    ,A- ,2,11,"VACCHIANO, JESSICA LYNN",01,"Production Practice in Theater, Film, Video, and Digital Media",THEATER,0072    , 012  
